9112367;893988;8912909;86730502;905539;926682;8910506;88143502;9112366;90602302;903483;881094802;878796;9012000;8913;88119002;86408;883263;844359;909777;873592;911916;923780;884437;921385;8612080;88249602;918465;84458202;855138;911916;864033;915186;9110732;925291;898678;891923;864033;857373;883539;86973702;8810987;8711202;895633;875263;857810;8912284;91805;922577;91544002;915276;8910721;8910721;8910721;894090;874662;884448;884448;924934;85713702;897604;897604;91805;906290;89827;898690;891670;892604;906024;906024;906024;87127;9010259;9010259;91505;90769602;90769602;862261;874839;874839;87139402;859196;919537;893988;893988;893988;911685;868682;868682;868682;89143601;893061;893061;893061;923780;897132;89346;89346;89346;872113
915276;9113778;86561;923748;8813129;862009;882488;909445;874839;916221;9010018;871001502;9010877;861103;89382601;891936;868999;864018;8812818;891670;9113778;8711803;8711216;865468;901011;886776;912519;8910996;916838;8511133;88649001;90769601;862548;869104;88725602;88203002;924934;8910721;881046502;846226;914101;911654;91813701;91813701;872113;894604;862980;901303;901303;919537;91544001;911685;8910721;9112712;894089;871001502;884448;884448;884448;859465;897604;897604;897604;894089;894089;89143601;897880;8911230;906024;894604;902727;87139402;91505;91505;91505;90769602;90769602;874839;874839;87139402;87139402;87139402;8510824;893988;893988;87127;906616;911685;911685;911685;89143601;897132;897132;923780;923780;923748;923748;8510824;872113;872113
85715;883263;90401601;86973702;88649001;88649001;89143602;871641;864496;86730502;851509;874158;884948;8860702;9112712;915940;869218;922576;891716;903011;89143602;857793;90317302;913505;898678;917092;90745;906290;8710441;852973;8711002;863031;922576;895633;8610404;863031;8912521;8510653;8812818;86135501;915452;8812818;90769601;901315;8811779;894047;923748;901303;901303;901303;91789;914101;9111843;891716;884448;872113;925291;884448;859464;859487;858477;897604;917897;893783;894089;894089;893061;883539;8910748;902727;902727;902727;868682;91505;862980;89511502;904689;904689;894855;894855;871122;87139402;85713702;87127;87127;87127;906616;906616;906616;89143601;89143601;89143601;897132;923780;923748;923748;871642;8510824;8510824;8510824
891703;8911164;907409;877486;9113156;8711561;886226;86135501;88199202;852781;858981;859711;871001501;9011494;897374;879523;89827;875938;87880;868999;8712291;856106;898143;8910506;9113514;924934;88206102;856106;91376702;918465;899987;89382602;87163;899187;898431;915460;84458202;89511501;884689;9113455;857010;911384;911201;862717;901034301;868871;922840;901303;901303;921385;91550;9113156;8913;8910720;925277;8812844;871642;862980;864292;8913;8913;862722;922577;894089;894089;89346;883539;9047;9047;8910996;902727;871122;875878;869254;89511502;89511502;904689;904689;894855;894855;871122;866714;866714;8910748;87127;91805;906616;90317302;911391;915276;894604;922577;8910720;884437;871642;871642;871642;858970;8510824;859711
884626;901288;878796;9110732;9013838;9113514;8911164;9011495;88299702;9010598;861103;901288;905557;865137;906878;91544001;91789;861597;899987;895299;882488;863270;884689;898143;894335;87164;86135502;924964;91789;9112366;8712289;867387;869476;90769602;894604;866203;91376701;8910996;8811842;899987;9013594;8712064;84348301;899667;871001502;90317302;909410;911391;915664;911320501;906290;897604;8911834;925277;925277;925277;88147101;873586;868682;8913;8913;8913;863270;907367;9047;883539;883539;883539;9047;88147101;875878;875878;875878;8910506;866714;89511502;89511502;904689;8611161;894855;871122;866714;866714;8910748;8910748;8910748;89827;89827;89827;88147101;922577;922577;922577;8910720;862989;871642;858970;858970;858970;859711
911296201;892438;911320501;923465;911296201;8911163;8511133;922577;852631;903811;911673;84799002;891923;8912280;852763;9113778;9047;886452;89742801;866458;866674;91376701;842302;914101;883539;8711216;854002;8712853;923169;8812877;9113816;8910499;912193;885429;90317302;898690;884626;88995002;90944601;925311;86973702;8911164;897132;86408;905520;912600;905686;906616;906024;903011;915664;902975;89143601;884437;925277;925277;88199202;883539;87127;868999;8913;864496;9013594;9013594;91813702;901836;883539;9047;9047;863270;875878;875878;8910506;8910506;8910506;9010598;859465;895299;857374;8611161;871122;871122;866714;898690;898690;8910748;89827;89827;911391;88147101;88147101;88147101;862989;8910720;862989;894604;894604;858970;859711;859711
8910721;916799;843786;905978;9113156;9110720;85759902;8810955;884626;925311;85382601;8910748;89524;915143;909231;868223;912519;8813129;9113156;8911163;869104;8915;867739;8611792;873593;869218;911150;9113846;897137;901034301;90251;901041;85382601;906564;844981;91903901;912193;88411702;882488;848406;90291;915276;905686;921362;912600;912600;912600;904689;9047;915664;915664;915664;891923;8911230;883852;882488;8910748;903811;903811;874839;87106;869254;9013594;9013594;9013594;865468;865468;865468;895299;873357;873357;8910506;874839;8910506;9010598;9010598;895299;895299;895299;8611161;8611161;8611161;911320501;898690;898690;898690;901836;911391;911391;88147101;868999;868999;868999;8910720;862989;894604;894604;859196;859196;859196
862980;888570;926682;904647;864292;901315;911366;869104;908469;8812816;86135502;9111843;8910748;86211;857010;864726;926954;868999;911320502;91903901;85713702;865137;875093;9010259;892438;911654;906616;852552;898677;883539;91504;90401601;887181;855167;914333;862965;8810987;877486;881046502;912519;862722;894855;911685;88199202;90401601;912600;912600;9013005;9013594;915664;915664;901041;893988;891670;8912284;8910996;903811;903811;903811;875878;891923;891923;865468;9013594;857373;865468;865468;865468;9010598;873357;873357;873357;88199202;901041;874662;9010598;9010598;895299;897374;863270;8611161;859464;891703;911320501;911320501;901549;901836;911391;90317302;90317302;90317302;868999;868999;8812844;8910720;8910996;8910996;915276;859196;915186
8811779;873593;905686;844981;8812844;922577;855138;89382602;922577;891716;91485;8810987;91979701;8911670;888264;896864;907367;871642;913102;895100;9112712;9113514;88199202;8912521;877486;89812;852631;911157302;879523;86517;89813;857392;8712291;8670;84667401;883539;905520;8810703;89143602;845636;8910720;912600;8915;909411;898690;9010877;901549;901836;902727;903811;89827;895299;893061;8712291;8712291;8912521;8910506;903811;884689;871122;891923;891923;891923;8611161;912193;857373;857373;857373;857373;897374;873357;891703;901041;901041;901041;925311;924934;897374;897374;897374;863270;863270;891703;891703;911320501;911320501;901836;901836;90317302;8910996;882488;8812844;8812844;8812844;8910996;8910996;915276;915276;915186;915186
918192;8811523;892438;91979701;893988;924964;8612399;894326;867739;859196;915664;91376702;903516;846381;915452;86730502;88350402;862009;857010;852763;87281702;865468;91903902;911320501;87139402;854941;904302;857810;884448;9010333;873885;905680;879804;875099;901028;90769602;908469;909231;915664;914102;915186;902976;85713702;865432;88147102;884626;894855;9012568;907914;908469;9010598;893783;8712291;8712291;8712291;88249602;924632;873357;87139402;909410;909410;891923;866714;916221;902727;9013005;904689;857373;857373;91979701;91979701;91979701;8910720;901041;8812844;922296;922296;924632;924084;924632;863270;863270;891703;891703;884689;89296;859465;901836;883852;883852;883852;883852;8812844;882488;882488;882488;858477;915276;858477;915186
84862001;877500;8610175;915143;906616;879523;898690;88199202;8810528;901315;921092;9013594;9047;9010018;863031;868871;8612080;868871;862009;8911670;915691;84348301;863030;91485;91376701;869224;91544001;914862;859196;899187;913102;859283;913535;9111843;8510653;913102;857010;8811842;8812877;854268;8911834;903516;85713702;9012568;9012568;86973702;8915;906878;912600;914333;911673;897374;8712291;8712291;8912909;9113156;9113156;9113156;8712064;909410;909410;909410;857374;8911834;911320501;9013005;9013005;9013005;898143;91979701;91979701;88203002;8910499;8811779;8712064;922296;922296;924632;924632;924632;923780;897374;916221;859465;859465;859465;859465;9112712;925291;919812;906290;883852;907367;862980;882488;862980;91805;858477;858477;858477
8910720;909411;9112366;88203002;8712729;878796;905539;84358402;8911670;8910748;926125;871001502;918192;84458202;8911800;852781;858477;9012795;874373;8910988;91594602;921362;902976;8612080;88147102;905557;875878;911366;852631;893526;911673;851509;866714;895100;894604;91979701;922297;901288;871149;8611792;867739;907915;898143;9012568;9012568;9012568;896864;911408;915452;915452;915452;911201;89511502;891703;8810158;9113156;9113156;9113156;91979701;8711003;909410;869218;8911834;8911834;8911834;9013005;9013005;894855;87556202;87556202;883852;8910499;8910499;8910499;925292;862965;9112367;922296;924084;924084;924084;917897;9111596;9111596;9111596;9110720;9110720;9111843;925291;925291;907367;907367;907367;907367;862980;862980;862980;864496;91805;91805
901836;9010258;9012315;864292;864729;9047;91550;87930;914580;8911163;892189;8610637;862717;87127;91789;923748;884180;92751;888570;854002;862261;901549;862980;886226;904689;896839;88199202;86408;84799002;913535;906539;8911834;899987;8912284;8610908;86208;9112367;927241;89382602;849014;8711216;8611792;864292;89344;9012568;8812816;9013579;912519;915452;915452;915452;912558;901028;88203002;924084;922296;9111843;9112367;84667401;914333;862965;862485;8911834;8911834;90769602;901549;89511502;87556202;87556202;87556202;8811523;857343;8910499;925292;925292;925292;9112367;9112367;924084;921362;919812;912193;9113846;9111596;9110720;9110720;91789;9111843;9111843;925291;9112366;905978;88466802;898143;905539;864496;859464;91805;864496;864496
908469;8911800;858986;8810436;9010872;8510824;9113538;8912280;917896;918192;897880;901034301;873885;8911163;91376701;84610002;854941;899187;857637;911673;874662;86135502;862028;862722;875878;87556202;873701;858981;923169;925277;906564;91813701;921362;90769601;852631;917062;921362;906616;9113156;9011971;9013579;89511501;883539;918465;903554;905189;91813702;922297;91979701;915452;916221;912193;9010259;871001501;90291;90291;9113846;925292;914333;914333;914333;861597;922297;9112594;901028;901028;89296;922297;87556202;922297;857810;857810;871001501;871001501;925292;861597;9112367;9112367;925291;862965;862965;862965;8712064;8712064;9111596;9110720;9113514;9111843;9111843;909411;88203002;88203002;88203002;9112712;9112712;859464;859464;864496;85713702;85713702
874839;9012000;904647;911296202;911296202;858986;8910988;905189;894618;865432;9012000;8910988;90602302;887181;9113514;87163;869104;894047;918465;923169;8810436;898143;88143502;914580;873357;886226;892657;8712766;871642;9010258;88330202;924632;914102;89864002;89812;8711202;906290;89296;873885;877159;904689;8910721;873357;8712853;871122;863270;862965;8611161;925277;922296;911916;90401602;899147;8910499;90291;90291;90291;863031;914333;914333;8712853;8712853;8712853;9112366;901028;901028;901028;922297;922297;922297;857810;857810;871001501;871001501;914102;9112594;9013579;9013579;9013579;862965;862965;905520;8712064;8712064;905686;9113846;9113846;906290;906290;919812;897880;88203002;88203002;9112712;9112712;859464;859464;871001502;85713702;85713702
8712289;911150;85715;86409;86561;863031;89346;884437;859283;87930;90524101;9013838;91550;89296;911202;84300903;8610175;896839;903483;868682;88725602;89122;90312;857637;904971;8710441;917062;897374;89263202;855563;913512;862485;9010018;86408;915691;909777;915143;861853;8912284;8610629;879804;875878;9012795;9012795;873586;8712291;8911670;8911670;865432;8510653;90769602;846381;846381;897880;8811523;90291;874373;861799;87556202;8712853;8712853;8712853;918465;912519;905686;901028;897137;8910499;88249602;884689;901034302;857810;871001501;901034302;914102;9112594;9112594;9013579;9013579;8912909;912193;912193;905686;8712064;857343;9113846;9113846;904971;906290;919812;884437;884437;903483;925236;925236;871001502;858981;871001502;871001502;871001502
8610862;862717;901028;898677;917897;868826;921644;864729;903507;86135502;871149;8812877;90312;861648;911654;865128;909220;904647;911366;921386;8711216;921362;85759902;89511501;8911230;871001501;877500;873586;918465;8910996;911408;86135502;894090;869104;91805;8612399;904969;91227;91227;864496;884448;9012795;9012795;9012795;874662;8712064;8911670;8911670;8911670;861799;904969;846381;846381;846381;892604;8811779;861799;861799;861799;908469;908469;908469;911201;911201;911201;8915;8915;88249602;88249602;88249602;857810;901034302;901034302;901034302;914102;9112594;9112594;923169;8810158;8811523;912193;912193;905686;905686;857343;857343;9113816;8910251;906290;919812;884437;884437;862261;925236;925236;858981;858981;858981;862722;862722
892657;87163;9010872;879830;897132;91376702;87127;857010;857392;89143602;90439701;868826;91762702;8953902;893061;87127;861103;904647;84348301;8610175;858477;9111843;8953902;893548;853401;853612;914862;875878;915452;84348301;911408;90251;86517;892399;8712853;873843;878796;8712289;86208;90250;86211;88147101;9012795;9012795;873843;87127;86973702;8911670;8911670;857373;9110720;846381;846381;90291;9010258;861799;861799;861799;8712853;908469;908469;8610908;911201;911201;911201;8915;8915;8915;88249602;88249602;912558;863031;85759902;914102;914102;84667401;84667401;8810158;8810158;8810158;857374;861597;905686;861597;916221;857343;857343;89296;8910251;862989;862261;862261;862261;9010333;894329;894329;858981;85713702;862722;862722
87880;89143601;889403;859471;899147;908489;914333;915186;846381;88649001;8612080;89511501;9010598;849014;89296;905502;877486;892604;8670;8510824;861648;88143502;874858;897374;881094802;8611792;859717;9113455;88147202;857793;91762702;849014;903554;87164;907409;8711803;91376701;867739;8953902;892604;89864002;9012795;881094802;87556202;87139402;87106;865468;869476;86973701;859465;919812;9111596;9112367;9112594;914102;901034302;8812818;911916;911916;911916;908469;865432;865432;865432;865432;907914;8915;896864;89344;8810158;912558;912558;912558;90401601;90401601;90401601;84667401;84667401;84667401;857374;857374;884689;861597;861597;861597;89296;89296;89296;8910251;8910251;897880;897880;862261;859196;894329;894329;894329;921362;921362;921362
917896;919555;8910251;8912055;9110127;926125;85638502;89382601;864033;853401;867739;862722;914366;911366;868223;892189;865128;893783;9111805;89346;877989;859465;879830;8910988;924934;869476;864292;886776;894855;8910996;888570;854002;8810703;862009;924084;923748;864292;879830;8811523;9112367;912193;9112366;8912909;883539;868682;86408;859487;86409;846381;868999;859464;924632;8611792;8611792;8611792;908916;87281702;911916;911916;911916;865137;8510653;865432;865432;909411;88147102;88147102;89344;89344;89344;8711003;912558;869218;8510653;90401601;90401601;84667401;8810158;8711003;857374;857374;884689;8811523;8811523;8811523;916221;916221;916221;869254;8910251;8811779;897880;897880;864033;917092;9010333;859711;921092;921362;921092
907145;864729;907145;9112367;8810987;882488;89143601;87880;875099;912558;857010;867387;8711202;874839;921644;905520;8711002;913102;888264;91813701;91594602;903507;849014;864292;9012000;917080;904969;866458;884626;869476;914062;88147202;914580;86208;9047;913063;86561;869224;895633;8610862;909445;862261;89511502;859487;8610629;881094802;881094802;881094802;862989;868871;90312;857374;8611792;8611792;924084;8711216;8711216;86973701;86561;857156;905189;905189;921386;911408;88147102;88147102;88147102;89344;89344;874373;9010877;9010877;911408;911408;91813702;91813702;8711003;8711003;8711003;8711003;884689;884689;913063;85759902;85759902;8811523;8912909;8912909;869254;8711561;8811779;8811779;864033;864033;917092;917092;859471;862722;921092;921092
861103;8912280;906290;926682;917092;891716;8911230;875093;875093;877989;899667;8953902;88147101;878796;892438;861103;871642;857374;867739;898690;913063;91858;9113538;914366;905680;907914;922840;91789;871201;854941;873592;857156;902727;86211;908445;896864;9010598;877159;862717;868202;901549;902727;898431;879804;854941;881094802;881094802;881094802;864292;90312;90312;8611792;925292;8611792;917896;8711216;8711216;8711216;87281702;87281702;905189;905189;905189;90944601;9010877;88147102;86973702;86973702;911673;911673;9010877;9010877;911408;911408;91813702;8510653;897137;8610908;8610908;908916;913063;913063;913063;8912055;85759902;85759902;8912909;869254;869254;869254;8811779;923169;898143;917092;864033;859471;859471;859471;92751;92751
924632;88147101;9111596;902975;855133;871641;881861;904969;9013579;858477;86517;88143502;8812877;91504;90769601;898431;891670;862485;88299702;917897;8611792;842302;87164;8712064;8711803;877500;892189;874373;91594602;89382601;913535;857156;8810703;892214;863030;88466802;89511501;892438;927241;877501;8912284;9010018;8911230;871641;924964;925311;881094802;86211;864496;90312;90312;90312;857810;8611792;90944601;8711216;8711216;861648;87281702;87281702;917896;905189;914580;88350402;88350402;89382602;86973702;86973702;911673;911673;9010877;912519;91813702;911408;91813702;8510653;903554;8610908;8610908;908916;908916;89864002;89864002;88518501;88518501;88518501;8912909;901549;901549;901549;872608;898143;898143;898143;923169;923169;859471;905978;92751;92751
8811779;862989;89813;872608;8712853;859471;883852;84300903;897880;905501;858970;905189;852552;842517;8712766;891670;8811779;864877;871122;9010877;905189;89869;866714;917897;8910720;848406;907914;849014;899147;8911670;911202;91858;9110732;892604;861648;88995002;909445;893061;908916;9110944;84610002;8911670;891936;8913;864726;859196;924934;918192;8510824;866458;90312;866714;923780;899667;88350402;857810;913063;86973701;912558;87281702;87281702;911673;90401601;88350402;88350402;88350402;884626;86973702;86973702;911673;912519;912519;912519;8510653;8510653;8510653;896864;8610908;874373;908916;896864;89864002;89864002;874373;88518501;903554;903554;85759902;901549;869218;8811779;917897;917897;917897;923169;9113778;905978;905978;903483;903483
90769601;84300903;902976;90439701;915276;869931;91505;903554;884948;861103;859983;89812;909445;924084;924342;88518501;926954;903516;925622;87164;8812816;85638502;84358402;891923;91858;906024;9112712;915143;874662;892657;90251;913063;8711216;888264;90250;862980;923748;88350402;886776;865432;895299;892399;855133;855133;8913049;875099;921362;8910251;872608;901011;925291;9113846;895633;895633;88147202;914102;86973701;86973701;86973701;901034302;9013579;861648;861648;8912909;88350402;90944601;8812818;89524;89524;869224;912519;865137;862485;907914;907914;918465;89864002;89382602;884626;896864;896864;918465;862485;874373;874373;903554;897137;897137;897137;905520;909411;909411;917897;907409;907409;9113514;9113778;905978;903483;9010333
89742801;87880;86135501;8911670;917092;895633;8511133;864877;869224;8912909;868202;861103;91903902;9111805;894618;907915;893061;911296201;866674;8912055;881046502;86135501;872608;922296;911320501;925291;912519;85922302;901011;862009;911201;904971;87556202;91505;9113846;895100;913535;863031;8711202;84501001;89346;891716;855133;855133;855133;8911164;875093;8710441;89143602;907145;8711561;897137;895633;895633;895633;85759902;86973701;86973701;88411702;88411702;872608;861648;861648;861648;90944601;90944601;8812816;89524;89524;86561;8812818;8812818;8812818;907914;907914;907914;89382602;89382602;89382602;896864;918465;918465;862485;862485;874373;903554;871149;897137;905520;905520;905520;909411;907409;907409;9113514;9113514;9113778;903483;9010333;9010333
869254;885429;89143602;903516;888570;897137;867387;894335;89143601;869104;85638502;86517;8711202;905539;866714;855133;8810158;891703;855133;9013579;87556202;8810987;9111843;907915;91979701;857373;899147;89511501;8910506;8610637;884689;921362;908194;865137;864496;909777;897630;844359;88147102;864877;897374;894335;855133;855133;855133;859711;925236;89143602;89143602;89143602;9113816;88411702;895633;895633;874858;911366;908916;89864002;88411702;88411702;88411702;883270;861648;88147202;90944601;90944601;89524;8810528;893526;8812816;857155;8812818;8812818;8610908;917896;908916;906539;89382602;88518501;917080;862485;918465;862485;884626;865137;871149;871149;871149;869218;869218;863031;909411;864018;90745;9113514;9113778;872608;907145;907145;8710441
912519;907145;917080;855563;91858;868202;9013594;8711003;89143602;8712853;923169;8812816;862717;865468;84799002;872113;891923;894047;894089;862717;91227;88518501;8610862;86211;88147202;908194;859471;849014;862989;886776;9047;881972;899187;895299;8911670;85922302;85638502;881046502;906290;85922302;903811;864726;894090;894047;893061;875093;858970;89143602;89143602;9010333;864033;88518501;89296;883270;917080;899667;899667;903554;871001501;88411702;9113816;8711561;874858;909220;909220;8711002;893526;893526;893526;8812816;8812816;86561;906878;906878;917896;917896;917896;8711002;917080;917080;917080;884626;884626;865137;865137;865137;871149;869218;869218;863031;863031;9112366;88466802;88466802;88466802;872608;872608;8710441;907145;8710441
859717;857374;867387;8610629;91805;904969;891670;905686;862722;894618;8913049;873586;914366;873592;879804;864685;874217;884689;86973701;859283;905190;88330202;875938;919537;884448;899187;84348301;893061;879804;9113239;9010018;875878;855167;891703;8911800;8712853;8610404;8711202;901041;915452;897604;855133;923748;914101;907915;901315;858970;8710441;8912055;89143602;9010333;904971;89864002;89382602;9113514;899667;899667;899667;88518501;8912055;906564;861598;861598;871149;909220;909220;864018;893526;8812816;8812816;86561;86561;906878;906878;906878;917896;862009;862009;8711002;8711002;8711002;869224;884626;865137;8612080;89511501;898678;8810528;906539;906539;863031;9112366;9112366;88466802;861103;864033;872608;8710441;907145;8710441
884448;854039;90524101;877500;905557;9112366;906290;877500;899147;921385;857156;921385;852973;884180;919555;862722;90401602;89296;8611161;89344;907915;874858;88119002;8912284;906290;908194;922296;91376702;911384;9010259;9010877;909231;892657;849014;861648;8711003;845636;87127;88995002;9010259;8810703;846226;8810703;8810703;924964;921385;897132;925236;9113816;846226;846226;913063;906564;905190;861598;906564;899667;904971;868223;906564;906564;861598;861598;88466802;909220;86135501;917080;8510426;8510426;8510426;86561;86561;857156;921386;914580;898678;857156;862009;862009;862009;8711002;869224;869224;89511501;89511501;898678;898678;8810528;906539;906539;863031;905502;9112366;861103;904971;904971;904971;8711561;9113816;9113816
9112085;911685;85713702;88203002;909411;86730502;8611555;861597;858477;86135501;87106;871642;8711561;926424;891936;91858;891716;8670;8911163;859471;901088;89813;911654;88206102;90401601;917080;8911230;86208;8712289;873357;919555;91594602;894090;88725602;923780;881094802;853201;854941;874373;898143;854941;8810703;8810703;8810703;8810703;924342;898677;846226;846226;846226;846226;923169;877159;877159;906539;86135501;909220;905190;8912055;906564;906564;861598;861598;892189;914862;862009;8510426;8510426;8510426;869931;869931;869931;921386;921386;921386;857156;857156;857156;854268;854268;854268;869224;869224;914580;89511501;8612080;898678;8810528;8810528;91858;905502;905502;905502;861103;861103;904971;8711561;8711561;9113816;892189
88143502;911408;92751;859283;868826;86730502;8912521;865423;875263;8712291;925292;88350402;88147102;90439701;91376702;905680;852763;8912909;914062;926424;866203;91858;89143601;8610404;8860702;8910748;879523;914062;914101;866203;865423;87163;88249602;86973701;868682;90291;873592;8810703;898678;9012568;871641;8810703;8810703;925277;918192;90312;894089;862261;846226;846226;917092;84667401;877159;877159;877159;909220;9010872;89524;914862;907409;906539;898678;893548;914862;914862;914862;902976;911202;902976;869931;869931;921644;921644;921386;925622;883270;88147202;857156;88147202;854268;854268;89511501;914580;914580;914580;8612080;8612080;8612080;90251;904302;864018;864018;864018;861103;911366;911366;911366;8711561;892189;892189
