9112367;894855;8911800;86730502;905539;926682;88147101;88143502;917080;90602302;903483;881094802;878796;9012000;8913;88119002;86408;883263;844359;909777;873592;911916;923780;884437;921385;8612080;88249602;91813702;84458202;855138;912558;864033;915186;9110732;925291;898678;891923;864033;8611161;883539;87281702;8810987;8711202;895633;875263;855133;8912909;91805;922296;91789;91544002;8910721;8910721;8910721;90769601;872113;884448;884448;924934;924964;897604;897604;922577;906616;905539;9010259;891670;894604;906024;906024;906024;871001502;9010259;91505;868999;90769602;90769602;864033;874839;874839;859471;87139402;8510824;87106;893988;893988;893988;868682;868682;868682;893783;893061;893061;893061;905539;923748;89346;89346;872113;872113
915276;9113778;86561;923748;8813129;862009;882488;909445;874839;916221;9010018;871001502;9010877;861103;89382601;891936;868999;864018;8812818;891670;9113778;8711803;8712853;865468;901011;886776;912519;8910996;916838;8511133;88649001;90769601;862548;869104;88725602;88203002;924934;8910721;881046502;846226;914101;91227;91903901;91813701;872608;894855;8510824;901303;901303;923748;91550;915276;8910721;911685;894090;864292;884448;884448;884448;85713702;897604;897604;897604;894089;894089;89143601;90317302;8911230;906024;8912284;902727;87139402;91505;91505;91505;90769602;90769602;874839;874839;871122;87139402;87139402;87139402;87127;87127;893988;91789;911685;911685;911685;89143601;893061;897132;923780;923780;923748;923748;89346;8510824;872113
85715;883263;90401601;86973702;88649001;88649001;89143602;871641;864033;86730502;851509;874158;884948;887549;9112712;915940;869218;922576;891716;903011;89143602;857793;90317302;913505;898678;917092;90745;906290;8710441;852973;8711002;861103;922576;901034302;8610404;863031;8912521;8510653;8812818;86135501;915452;88350402;90769602;902975;8811779;894089;923780;901303;901303;901303;919537;914101;907915;891716;884448;871642;925291;884448;925311;859487;858477;897604;91544001;894089;894089;894089;893061;897880;898143;902727;902727;902727;868682;91505;862980;89511502;8611161;904689;894855;894855;894855;87139402;858477;87127;87127;87127;906616;906616;906616;89143601;89143601;923780;897132;897132;923780;923748;871642;8510824;8510824;8510824
892214;8911164;907409;877500;9113156;8711561;886226;86135501;88199202;853201;858981;859711;871001501;9011494;897374;879523;89827;875938;87880;868999;8712291;856106;898143;8910506;9113514;924934;88649001;856106;91376702;918465;899987;89382602;87163;899187;898431;915460;84458202;89511501;884689;9113455;857010;911384;911916;85922302;9010018;864292;924632;901303;901303;922577;915664;9111843;8913;882488;925277;88199202;871001502;859464;862980;868999;8913;864496;91805;9047;894089;89827;883539;883539;895299;902727;898690;871122;875878;866714;89511502;89511502;904689;904689;904689;894855;871122;866714;866714;8910748;922577;91805;906616;90317302;906616;89143601;89143601;922577;897132;8910720;871642;871642;871642;858970;859711;8510824
8860702;901288;878796;9110732;9013838;9113514;8911164;9013838;88299702;9013005;861853;901288;905557;865137;906878;91544001;91789;861597;899987;895299;882488;863270;884689;898143;894335;87880;86135502;923169;91789;9112366;8712289;867387;869476;90769602;894604;866203;91376701;8910996;8811842;899987;90250;8712064;84348301;898678;858477;90317302;907914;91505;921385;9113156;904969;893988;8910720;925277;925277;925277;88147101;874662;87106;8913;8913;8913;863270;9013594;8611161;883539;883539;883539;9047;8910996;875878;875878;875878;8910506;89511502;89511502;857374;904689;894855;871122;871122;866714;866714;911391;8910748;8910748;89827;89827;89827;88147101;922577;922577;8910251;8910720;8910720;871642;858970;858970;858970;859711
911157302;892438;9113239;923465;911296201;8911163;8511133;922577;852631;903811;911673;84799002;891923;8912280;852763;9113778;905502;886452;89742801;866458;866674;914062;842302;914101;883539;8711216;854002;8712853;91903901;8812877;9113816;8910499;912193;885429;90317302;898690;884626;88995002;90944601;925311;86973702;8911164;897132;901315;905520;912600;906616;906024;9047;903011;915664;897604;8912284;925277;925277;88203002;883852;883539;8812844;8913;8913;868682;9013594;9013594;9013594;901836;883539;9047;9047;9047;875878;875878;8910506;8910506;8910506;9010598;859465;895299;895299;8611161;8611161;871122;866714;8910748;8910748;898690;89827;89827;911391;88147101;88147101;88147101;922577;8910720;862989;894604;859196;858970;859196;859711
8910721;916799;843786;905978;911384;9110720;85759902;8810955;884626;925311;857438;8910748;89524;915143;909231;868223;912519;884626;9113156;8911163;869104;8915;867739;8611792;873593;869224;911150;9113846;897137;901034301;90251;901041;85382601;906564;844981;91858;912193;88411702;882488;848406;894335;915276;9047;8912909;912600;912600;912600;905686;9013594;915664;915664;915664;891923;8911230;884437;884689;8910748;903811;8910506;875878;87127;866714;9013594;9013594;916221;865468;905686;893783;9047;863270;873357;873357;882488;8910506;9010598;9010598;859464;895299;895299;8611161;8611161;8611161;911320501;898690;898690;898690;901836;911391;911391;911391;868999;868999;868999;862989;862989;894604;894604;859196;859196;859711
862980;888570;926682;904647;869218;901315;911366;869104;908469;8812816;862717;9111843;89143601;86211;857010;864726;926954;869476;911320502;91903901;85713702;865137;875093;9010259;892438;911654;906616;852552;898677;883539;91504;90401601;887181;857010;914333;862965;8810987;877486;881046502;912519;862722;894855;9112367;862485;90401601;912600;912600;904689;89827;915664;915664;902975;894089;891670;8912521;8910996;903811;903811;903811;865468;891923;891923;87139402;91813702;865468;865468;865468;857373;9010598;873357;873357;873357;8912521;901041;874662;9010598;9010598;895299;897374;863270;863270;85713702;891703;891703;898690;901549;901836;88147101;868999;90317302;90317302;868999;882488;8812844;862989;8910996;858477;915276;859196;915186
8811779;873593;905686;844981;873843;922577;8510426;89382602;922577;891716;91485;8810987;91979701;8910499;888264;895299;907367;871642;913102;895100;914580;9113514;88199202;8912521;877486;89812;852631;911157302;8810987;86517;89813;857392;8712291;8670;84667401;88147102;905520;8810703;89143602;845636;8910720;9113156;89263202;909411;898690;901836;901549;9013005;902727;903811;9010259;895299;893061;8712291;8712291;8911834;903811;903811;8810158;874839;891923;891923;891923;865137;865468;865468;857373;857373;857373;897374;891703;873357;901041;901041;901041;88147101;897374;897374;897374;863270;863270;912193;891703;891703;911320501;911320501;901836;901836;90317302;90317302;883852;8812844;8812844;8812844;8910996;8910996;91805;915276;859711;915186
918192;8811523;892438;91979701;893988;924964;8612399;894326;867739;859196;915664;91376702;903516;854268;915452;86730502;88350402;862009;859575;852763;8712064;866458;91903902;911320501;87139402;854941;904302;857810;884448;9010333;873885;905680;879804;875099;901028;90769602;908469;909231;915664;914102;915186;902976;921362;8915;89344;894855;898143;903554;908469;909410;9010598;893783;8712291;8712291;8712291;873357;924084;8712064;874373;909410;873586;891923;871122;857373;911320501;902727;9013005;857373;857373;91979701;91979701;91979701;884437;901041;88199202;922296;922296;924632;923780;897374;863270;925291;891703;911320501;911320501;859465;859465;901836;8910720;883852;883852;883852;8812844;882488;882488;8910996;915276;915186;915276;915186
84862001;877500;8610175;915143;906616;879523;898690;88199202;8810528;901315;921092;9013594;9047;9010018;863031;868871;8612080;868871;862009;8911670;915691;84348301;863030;915143;91376701;869224;91544001;913102;859196;899187;913102;85715;91485;9111843;8510653;913102;857010;8811842;8812877;85638502;8911834;903507;911391;9012568;9012568;8812818;89524;905189;912558;914333;911320501;897374;8712291;8712291;891703;9112367;9113156;9113156;909410;909410;909410;869254;8911834;8911834;912193;9013005;9013005;9013005;8910506;91979701;91979701;88203002;8910499;8712064;8811523;922296;922296;924632;924632;924632;924084;923169;905686;9111596;859465;859465;859465;9112366;925291;909411;883852;897880;907367;882488;882488;862980;858477;858477;858477;91805
8910720;909411;9112366;88203002;8712729;878796;905539;84358402;8911670;8910748;926125;871001502;918192;84458202;8911800;85382601;857374;9012795;874373;8910988;91594602;921362;902976;8612080;88147102;905557;875878;911366;852631;893526;911673;851509;866714;895100;894604;91979701;922297;901288;871149;8611792;867739;906024;896864;9012568;9012568;9012568;897137;911408;915452;915452;915452;9112367;89511502;89143601;924632;9113156;9113156;9113156;8711003;909410;909410;857374;8911834;8911834;8911834;9013005;9013005;894855;87556202;87556202;883852;8910499;8910499;8910499;925292;862965;9112367;922296;924632;924084;924084;919812;9111596;9111596;9111596;9110720;9110720;9111843;9112712;925291;925291;907367;907367;907367;862980;862980;862980;858477;864496;91805
901836;9010258;9013838;864292;864729;9047;91550;87930;914580;8911163;892189;8610637;862717;8712064;91789;923748;884180;92751;888570;854002;862261;901549;862980;886226;904689;896839;88199202;86408;84799002;913535;909231;8911834;899987;8912284;8610629;86208;9112367;927241;89382602;849014;8711216;84358402;90250;884626;9012568;88147102;9012568;912519;915452;915452;915452;912600;901028;87556202;922296;9111843;9113156;91979701;914333;84667401;862965;922297;91505;8911834;913063;904689;89511502;87556202;87556202;87556202;857810;857810;8910499;925292;925292;925292;9112367;9112367;924084;924084;921362;921092;916221;9111596;9110720;9110720;9111843;9111843;9111843;925291;907367;88203002;88466802;897880;898143;862980;859464;864496;864496;91805
908469;8911800;858986;8810436;9010872;8510824;9113538;8912280;918465;918192;897880;901034301;879523;8911800;91376701;84610002;857156;899187;859575;911673;874662;86135502;861598;872608;875878;87556202;875263;858981;923169;925277;906564;91813701;921362;90769601;852631;917062;921362;906616;9113156;89812;90251;895299;881094802;911201;9010877;9013579;911673;91979701;91813702;915452;916221;912193;894604;857343;90291;90291;9113846;914333;914333;914333;8610908;8712853;8510653;911408;901028;901028;901549;922297;87556202;922297;857810;857810;871001501;869254;925292;9112594;9112367;9112367;925311;862965;862965;862965;8712064;8712064;9113846;9110720;917897;9111843;919812;919812;905978;88203002;88203002;9112712;9112712;859464;859464;859464;864496;85713702
874839;9012000;909411;911296202;911296202;858986;8910988;905680;894618;865432;901288;8910988;90602302;887181;9113514;87163;869104;894047;918465;923169;8810436;898143;88143502;917897;873357;886226;892657;8712766;871642;9010258;88330202;924632;914102;899147;89812;8711202;905520;892604;873885;875093;902727;8910506;87556202;873357;87139402;865432;865468;863270;925277;918465;911916;90401602;901011;8811523;90291;90291;90291;861597;914333;914333;8712853;8712853;8712853;9112594;901028;901028;901028;922297;922297;922297;857810;871001501;871001501;871001501;9112594;9112594;9112594;9013579;9013579;862965;862965;905520;8712064;8712064;8712064;9113846;9113846;906290;906290;919812;906290;88203002;88203002;9112712;9112712;85713702;859464;871001502;85713702;85713702
873592;911150;85715;86409;866714;863031;89346;884437;859283;87930;90524101;9013838;857373;89296;911202;84300903;8610175;89869;903554;868682;88725602;89122;90312;857637;904971;8710441;917062;897374;89263202;855563;913512;862485;9010018;86408;915691;909777;915143;861853;8912521;924934;857373;88249602;9012795;9012795;873843;8712853;8911670;8911670;86973702;857373;90769602;846381;846381;899147;925292;90291;869218;861799;861799;863031;8712853;8712853;911201;911201;90769602;901028;9013579;8910499;88249602;884689;857810;871001501;901034302;901034302;914102;9112594;9013579;9013579;9013579;912193;912193;884689;905686;89296;857343;9113816;9113846;904971;906290;919812;884437;884437;8910996;925236;925236;858981;858981;871001502;871001502;85713702
8610862;864685;901028;898677;917897;868826;921644;864729;903507;86135502;871149;8812877;90312;861648;911654;865128;909220;904647;9113778;921386;8711216;921362;85759902;8953902;8911230;871001501;877500;873586;918465;897880;911408;86135502;894090;869104;91805;8612399;904969;91227;91227;9112712;883539;9012795;9012795;9012795;875878;8712291;8911670;8911670;8911670;862965;90291;846381;846381;846381;8910499;871001501;861799;861799;861799;865432;908469;908469;911201;911201;911201;8915;8915;88249602;88249602;88249602;861597;901034302;901034302;85759902;914102;914102;84667401;861103;8810158;912193;912193;905686;905686;8811523;857343;857343;9113846;903483;906290;884437;884437;884437;862261;894329;925236;871001502;858981;858981;871001502;862722
892657;869691;9010872;879830;897132;91376702;87127;857010;857392;89143602;905189;868826;91762702;8953902;893061;87127;861103;908489;84348301;8610175;858477;9112594;8953902;893548;853401;853612;917080;875878;915452;855167;911408;90251;86517;892399;8712853;8910251;878796;8712289;86208;90250;901303;88350402;9012795;9012795;874662;871642;8712064;8911670;8911670;8611161;906290;846381;846381;9010258;901041;88350402;861799;861799;88249602;908469;908469;908469;865432;865432;911201;8915;8915;8915;88249602;88249602;912558;8711003;901034302;914102;914102;908916;84667401;8810158;8810158;8810158;857374;916221;905686;861597;857343;857343;89296;89296;894604;8910251;862989;897880;862261;862261;925236;894047;858981;862722;862722;862722
87880;89143601;889403;859471;899147;908489;91505;915186;846381;88649001;8612080;897137;9010598;849014;89296;906290;877486;892604;8670;8510824;861648;88143502;874858;897374;881094802;861648;859717;9113455;88147202;857793;91762702;851509;904302;87164;907409;8711803;91376701;867739;8953902;891703;898431;8910721;881094802;88199202;873586;87127;866714;871122;87106;861799;919812;9110720;9111596;9112594;914102;901034302;8712853;911916;911916;86973702;908469;862485;865432;865432;865432;907914;8915;89344;89344;8810158;912558;912558;912558;90401601;90401601;90401601;84667401;84667401;8810158;857374;857374;913063;861597;861597;861597;8811523;89296;89296;88518501;8910251;8910251;897880;862261;862261;894329;894329;894329;921362;921362;862722
917896;926125;8910251;8912055;9110127;926125;85638502;89382601;863031;853401;867739;862722;914366;911366;868223;892189;865128;893783;915460;89346;877989;857156;879830;8910988;924934;869476;864292;886776;894855;8910996;888570;854002;8810703;862009;924084;923748;864292;879830;8811523;9112367;911150;9110720;891670;884448;868682;86409;859487;862980;846381;868871;8611792;925292;8611792;8611792;8611792;908916;87281702;911916;911916;911916;857156;905189;912519;865432;909411;88147102;90401601;89344;89344;89344;874373;912558;869218;911408;90401601;90401601;84667401;84667401;8711003;857374;857374;884689;884689;8811523;8811523;916221;916221;916221;869254;8910251;8811779;897880;864033;864033;917092;894329;9010333;921362;921362;921092
907145;864729;907145;9112367;8810158;882488;89143601;87880;875099;912558;857392;867387;8711202;874839;921644;905520;8711002;913102;888264;91813701;91594602;903507;851509;864292;9012000;91930402;904969;866458;884626;869476;914062;88147202;914580;86208;9047;912193;86561;867387;895633;8610862;9110732;859465;896839;859487;86408;881094802;881094802;881094802;862989;871001501;868999;857374;8611792;8611792;8611792;8711216;8711216;86973701;911916;869224;905189;905189;905189;911673;88147102;88147102;88147102;8912909;89344;9010877;9010877;9010877;911408;911408;911408;91813702;8711003;8711003;8711003;8711003;884689;884689;913063;85759902;85759902;8811523;8912909;869254;869254;8811779;8811779;864033;864033;917092;917092;917092;859471;921092;921092;92751
861103;8912280;906290;926682;917092;89344;8911230;875093;88350402;877989;899667;8953902;88147101;878796;892438;861103;871642;857374;867739;898690;913063;91858;9113538;914366;905680;907914;922840;91789;871201;854941;873592;857156;902727;86211;908445;89864002;9010598;877159;862717;868202;901549;902727;899187;872113;8610629;881094802;881094802;881094802;864496;90312;90312;869476;84667401;8611792;924084;8711216;8711216;8711216;854268;87281702;921386;905189;905189;90944601;88147102;88147102;9010877;86973702;911673;911673;9010877;9010877;911408;8510653;91813702;91813702;8610908;8610908;861597;908916;908916;913063;913063;8912055;85759902;85759902;8912909;8912909;869254;869254;8811779;8811779;864496;923169;864033;859471;859471;859471;921092;92751
924632;88147101;9111596;903554;855133;871641;881861;904969;9013579;858477;86517;88143502;8812877;91594602;90769601;9010872;891670;86409;88299702;917897;8611792;842302;87164;8712064;8711803;877500;892189;874373;91594602;89382601;913535;857156;8810703;892214;859983;88466802;89511501;892438;927241;877501;8912284;901011;8912284;871641;864292;854941;881094802;86211;866458;90312;90312;90312;859465;925291;90944601;8711216;8711216;861648;87281702;87281702;87281702;8510426;918465;88350402;88350402;89296;86973702;86973702;884626;911673;911673;912519;912519;91813702;91813702;8510653;8610908;8610908;897137;908916;908916;89864002;89864002;88518501;88518501;88518501;8912909;901549;901549;901549;917897;898143;898143;898143;923169;923169;859471;905978;92751;92751
8811779;862989;89813;872608;871641;859471;883852;84300903;894329;905501;858970;908194;852552;842517;8712766;891670;8811779;864877;871122;9010877;905189;89869;866714;917897;8910720;848406;907914;849014;899147;8911670;911202;91858;9110732;892604;861648;88995002;909445;893061;908916;9110944;844359;8910721;892657;891716;875099;864726;925311;924964;859464;90312;90312;86973701;922297;89864002;883270;857810;9112366;86973701;914102;87281702;87281702;912558;903554;88350402;88350402;88350402;86973702;86973702;86973702;911673;912519;912519;912519;918465;8510653;8510653;8510653;8610908;896864;8912909;874373;89864002;89864002;874373;88518501;903554;903554;897137;901549;871149;917897;917897;898143;917897;923169;9113514;905978;905978;903483;903483
904969;84300903;902976;90439701;915276;869931;91505;9012000;884948;861103;8610175;89812;9113538;924084;924342;88518501;926954;903516;925622;87164;8812816;85715;84358402;891923;917080;906024;9112712;915143;874662;892657;90251;913063;8711216;888264;90250;862980;923748;88147102;886776;865432;895633;893061;855133;855133;891936;8911164;918192;8811779;872608;9010333;857810;9113846;895633;895633;89296;917896;86973701;86973701;86973701;901034302;905520;861648;861648;896864;88350402;90944601;8812818;89524;89524;869224;865137;863031;862485;907914;8610908;8510653;884626;89382602;896864;896864;896864;918465;862485;874373;874373;903554;85759902;897137;897137;905520;909411;909411;872608;907409;9113514;9113514;9113514;905978;903483;9010333
89742801;873701;86135501;8911670;917092;895633;8511133;86517;869224;89296;868202;861103;91903902;9111805;894618;907915;893061;911296201;866674;8912055;881046502;86135501;872608;922296;911320501;925291;912519;85922302;901011;862009;912600;905520;87556202;914102;9113846;895100;913535;863031;8711202;84501001;893988;892399;855133;855133;855133;8913049;875093;8710441;89143602;9010333;8711561;897880;895633;895633;895633;85759902;86973701;86973701;88411702;88411702;8811779;861648;861648;861648;90944601;90944601;893526;89524;89524;86561;8812818;8812818;8812818;907914;907914;907914;89382602;89382602;89382602;896864;918465;918465;862485;862485;874373;903554;868223;897137;905520;905520;869218;909411;907409;907409;907409;9113778;9113778;903483;9010333;9010333
869254;885429;895633;903516;888570;897137;867387;894335;89143601;869104;85638502;86517;8711202;905539;866714;855133;8810158;891703;855133;9013579;87556202;8810955;9111843;907915;91979701;857373;899147;89511501;8910506;8610637;8910748;92751;908194;865137;864496;909777;897630;844359;88147102;864877;897604;894329;855133;855133;855133;879804;925236;89143602;89143602;89143602;9113816;88411702;895633;895633;88147202;911366;906539;89864002;88411702;88411702;88411702;883270;861648;88147202;90944601;90944601;8812816;89524;893526;8812816;857155;8812818;8812818;907914;917896;906539;89864002;89382602;917080;89511501;862485;918465;862485;884626;865137;871149;871149;871149;869218;905520;863031;909411;874158;90745;9113778;9113778;872608;907145;907145;8710441
917080;907145;917080;855563;91858;868202;9013594;8711003;89143602;8712853;923169;8812818;862717;865468;84799002;872113;891923;894047;894089;862717;91227;88518501;8610862;86211;88147202;908469;859471;849014;862989;886776;9047;881972;899187;89511502;8911670;861853;85638502;881046502;906290;862717;904689;8610629;894090;894047;89346;859711;858970;89143602;89143602;907145;864033;88518501;89382602;874858;917080;899667;899667;905190;871001501;88411702;9113816;88466802;89382602;909220;909220;871149;893526;893526;8612080;8812816;8812816;86561;906878;906878;917896;917896;917896;917080;917080;917080;8711002;884626;884626;865137;865137;865137;871149;869218;869218;863031;863031;861103;88466802;88466802;88466802;872608;872608;907145;907145;8710441
859717;857374;867387;859711;91805;904969;891670;905686;862722;894618;8913049;873586;914366;873592;879804;864685;877486;884689;86973701;859283;905190;88330202;875938;922577;884448;899187;84348301;893061;879804;9113239;9010018;875878;855167;891703;8911800;8712853;86208;8711202;901041;911916;897374;855133;924934;909777;90769601;90312;858970;8710441;8910251;8912055;89143602;904971;899667;89511501;908916;899667;899667;899667;872608;906564;868223;861598;861598;874858;909220;909220;893526;893526;8812816;8812816;86561;86561;86561;906878;906878;917896;903554;862009;899187;8711002;8711002;869224;884626;865137;857155;89511501;898678;863031;869218;906539;863031;9112366;9112366;88466802;9112366;904971;872608;8710441;8710441;8710441
883539;854039;90524101;877500;906564;9112366;906290;877500;901011;921385;857156;921385;852973;884180;926682;862722;90401602;89296;8611161;89344;907915;874858;88206102;8912284;906290;908194;922296;91376702;911384;9010259;9013005;909231;892657;849014;861648;8711003;845636;87127;88995002;9010259;865423;8810703;8810703;8810703;925277;918192;894335;925236;9113816;846226;846226;923169;913063;906564;861598;905978;899667;904971;906564;906564;906564;861598;861598;88518501;909220;86135501;8711002;8510426;8510426;8510426;8610175;86561;906878;921386;914580;857156;857156;862009;862009;862009;8711002;869224;869224;89511501;89511501;898678;898678;898678;906539;906539;91858;905502;9112366;861103;904971;904971;904971;8711561;892189;892189
911296202;911685;857374;88203002;9111843;86730502;86208;861597;858477;86135501;87106;87127;8711561;926682;891936;91858;891716;8670;8911163;862722;901088;89742801;911654;88206102;90401601;917092;8911230;864877;8712289;873357;919555;91594602;894090;88725602;923780;881094802;854268;846381;874373;89864002;846226;8810703;8810703;8810703;846381;924342;898677;846226;846226;846226;846226;857343;877159;877159;914580;86135501;906564;899187;8711561;906564;8912055;861598;861598;892189;914862;8711002;8510426;8510426;8510426;869931;869931;869931;921386;921386;921386;857156;857156;857156;862009;854268;854268;854268;869224;914580;89511501;8612080;8810528;8810528;8810528;906539;905502;905502;905502;861103;861103;911366;868223;8711561;9113816;9113816
88143502;911408;92751;8611555;868826;86730502;8912521;865423;875263;8712291;925292;88350402;88147102;905557;91376702;905680;852763;89296;914062;926424;866203;921092;89143601;8610404;8860702;8910748;879523;914769;914101;866203;865423;87163;88249602;86973701;868682;90291;873885;8810703;898678;9012568;86211;8810703;8810703;854941;914101;9012795;894089;859196;846226;846226;917092;917896;877159;877159;877159;909220;913102;91376702;915460;914580;9010872;914862;897137;914862;914862;914862;902976;911202;9113455;869931;869931;857156;921644;921386;921644;883270;905502;8810528;88147202;869224;854268;854268;914580;914580;8612080;8612080;8612080;8810528;904302;904302;864018;864018;864018;861103;911366;911366;911366;8711561;892189;9113816
